step,action
7,39
8,7
9,39
10,27
11,9
0,23
1,15
2,15
3,30
4,29
5,41
6,4
7,17
0,23
1,4
2,5
3,17
4,30
0,9
1,15
2,24
3,4
4,27
5,39
6,28
7,17
0,9
1,9
2,41
3,27
4,39
5,18
6,5
7,39
8,40
9,27
10,37
0,23
1,9
2,27
3,7
4,27
5,39
6,36
7,5
8,39
9,4
10,30
11,29
12,17
0,24
1,23
2,27
3,30
4,15
5,15
6,7
7,27
8,5
0,9
1,9
2,2
3,17
4,9
5,39
6,17
7,7
8,15
0,9
1,4
2,30
3,24
4,26
5,15
6,39
7,7
8,21
9,5
0,9
1,9
2,15
3,30
4,30
5,30
6,31
0,9
1,9
2,36
3,36
4,5
5,27
6,4
0,23
1,9
2,27
3,27
4,7
5,2
6,28
7,25
8,41
0,23
1,9
2,41
0,9
1,40
2,41
3,41
4,30
0,23
1,27
2,31
3,39
4,40
5,39
6,37
7,25
0,23
1,9
2,27
3,9
4,7
5,4
6,28
7,41
0,1
1,27
2,30
3,27
4,5
5,5
6,39
7,29
8,5
0,23
1,27
2,4
3,27
4,2
0,9
1,18
2,4
3,4
4,27
0,17
1,23
2,27
0,9
1,1
2,39
3,1
4,5
5,39
6,2
7,27
8,34
0,0
1,9
2,1
3,31
4,9
5,39
6,39
7,39
8,5
9,15
0,43
0,23
1,18
2,5
3,40
4,27
5,43
0,23
1,23
2,9
3,39
4,27
0,23
1,41
2,1
3,27
4,27
5,38
6,15
0,23
1,9
2,1
3,27
4,29
5,39
6,4
7,17
0,9
1,27
2,2
0,9
1,23
2,23
3,27
4,27
5,27
6,39
7,39
8,25
9,25
10,27
11,17
0,9
1,23
2,27
3,40
4,28
5,39
6,18
7,15
8,10
0,9
1,23
2,23
3,1
4,4
5,5
0,23
1,9
2,7
3,18
4,27
5,12
6,25
7,39
8,36
9,5
10,7
0,23
1,23
2,9
3,27
4,7
5,4
6,23
7,27
8,14
9,39
10,27
11,4
0,9
1,9
0,9
1,9
2,13
3,27
4,39
5,42
0,23
1,10
2,31
3,9
4,7
5,39
6,39
7,5
0,23
1,1
2,9
3,7
4,4
5,27
6,27
7,7
8,30
0,1
1,23
2,9
3,15
4,39
5,27
6,27
7,18
8,4
9,18
10,36
11,25
0,24
1,23
2,12
3,27
0,23
1,23
2,27
3,27
4,39
5,1
0,1
1,1
2,23
0,23
1,15
2,9
3,27
4,7
5,9
0,9
1,4
2,27
3,7
4,14
0,23
1,9
2,27
3,39
4,27
5,27
6,39
7,4
8,27
9,17
0,9
1,23
2,24
3,27
0,9
1,23
2,9
3,27
4,27
0,23
1,9
2,27
3,39
0,23
1,27
2,4
3,27
4,27
5,37
6,27
7,26
8,7
0,1
1,12
2,31
3,2
4,28
5,39
6,27
7,3
0,1
1,31
2,38
3,28
4,27
5,43
6,36
7,27
8,39
9,26
0,23
1,9
2,1
3,4
4,27
5,14
6,7
7,27
8,12
0,23
1,9
2,30
3,41
4,39
5,2
6,18
0,9
1,23
2,39
3,39
4,27
5,15
6,40
7,10
0,23
1,14
2,15
3,27
4,29
0,27
1,32
0,1
1,23
2,9
3,26
4,27
5,39
6,15
0,23
1,9
2,15
3,27
4,39
5,28
6,36
0,9
1,18
2,7
3,38
4,39
5,27
6,14
0,23
1,27
2,27
3,25
4,7
5,23
0,23
1,23
2,39
3,27
4,15
0,23
1,23
2,31
3,31
4,28
5,12
0,23
1,1
2,31
0,1
1,31
2,24
3,39
4,43
0,1
1,15
2,31
3,27
4,38
5,15
6,25
7,2
8,28
0,1
1,31
2,29
3,36
4,1
0,23
1,23
2,27
3,31
4,27
5,27
6,43
0,1
1,23
0,23
1,1
2,39
3,15
4,27
5,2
6,39
0,9
1,9
2,31
3,7
4,36
0,9
1,23
2,27
3,36
4,27
5,27
0,23
1,23
2,23
3,27
4,4
5,14
6,27
0,1
1,31
2,31
3,27
4,40
5,25
6,7
7,4
8,39
9,27
10,25
11,25
12,2
13,15
0,10
1,9
2,31
0,23
1,9
2,15
3,39
4,27
5,27
6,27
7,27
8,27
9,26
10,15
11,27
12,30
0,9
1,23
2,27
3,27
4,4
5,15
6,39
7,4
0,31
1,9
2,27
3,7
4,5
0,27
1,9
2,9
3,18
4,38
0,9
1,23
2,15
3,7
4,7
0,23
1,1
2,41
3,28
4,27
5,27
6,27
