step,action
6,28
7,4
8,38
9,17
0,27
1,0
0,23
1,1
0,28
1,15
2,9
3,36
4,18
5,29
0,1
1,9
2,37
3,14
4,15
5,37
6,14
7,27
0,10
1,15
2,38
3,17
4,14
5,38
6,27
7,25
8,15
0,23
1,1
2,15
3,17
4,26
5,38
6,38
7,8
0,23
1,4
2,31
3,36
4,38
5,38
6,15
7,8
8,17
9,38
10,27
11,38
12,36
0,9
1,40
2,5
3,37
0,11
1,31
2,16
3,17
4,17
0,38
1,1
2,43
3,38
4,38
5,15
6,28
7,15
8,16
0,27
1,8
2,26
3,3
0,9
1,23
2,9
3,29
4,42
5,38
6,17
7,16
8,38
9,16
10,17
11,38
12,39
13,26
0,23
1,9
2,38
3,18
4,17
5,28
6,38
7,37
8,38
9,18
10,16
11,15
12,31
0,23
1,40
2,37
3,15
4,15
5,27
6,14
7,2
8,17
0,30
1,28
2,37
3,42
4,38
5,27
6,27
7,27
0,23
1,28
2,2
3,26
0,31
1,23
2,17
3,24
4,39
5,38
6,38
0,19
1,36
2,39
3,23
4,28
5,41
0,24
1,17
2,5
3,3
0,1
1,28
2,28
3,37
4,39
5,29
6,28
7,18
0,23
1,27
2,15
3,2
0,28
1,23
2,30
3,29
4,23
0,0
1,36
2,15
3,41
0,17
1,0
2,39
3,27
4,27
5,4
6,37
7,27
8,39
0,19
1,23
2,14
3,38
4,4
5,38
6,27
7,27
8,16
9,26
0,9
1,39
2,9
0,1
1,5
2,10
3,17
4,28
5,28
6,27
7,18
8,11
0,27
1,0
0,10
1,23
2,15
3,29
4,38
5,17
0,25
1,17
0,1
1,9
2,30
3,26
4,28
5,16
6,17
0,18
1,23
2,14
3,18
4,27
5,17
6,4
7,8
8,5
0,23
1,1
2,15
3,41
4,28
5,37
6,39
0,5
1,0
0,9
1,11
2,23
3,36
4,16
5,23
6,17
7,40
0,9
1,23
2,39
3,39
4,28
0,1
1,37
2,18
3,16
4,28
5,5
6,17
0,31
1,37
2,39
3,39
4,28
5,28
