step,action
3,38
4,36
5,37
0,9
1,1
2,2
3,37
4,26
5,37
6,28
7,31
0,1
1,9
2,15
3,31
4,17
5,38
6,28
7,37
8,28
9,6
10,26
11,28
0,1
1,30
2,38
3,31
0,9
1,31
2,28
3,37
4,7
5,37
0,1
1,28
2,17
3,16
4,26
5,38
6,28
7,37
0,9
1,16
2,28
3,9
4,6
5,27
0,1
1,15
2,15
3,37
4,31
5,6
6,28
0,1
1,31
2,7
3,26
4,26
5,38
6,6
7,28
0,1
1,2
2,31
3,17
4,15
5,25
6,26
7,41
0,10
1,1
2,26
3,16
4,26
5,37
6,28
7,12
0,1
1,26
2,17
3,38
4,17
5,1
6,16
7,38
8,14
0,10
0,1
1,31
2,31
3,17
4,10
0,10
1,17
2,9
3,18
4,36
5,37
6,1
0,1
1,28
2,31
3,26
4,26
5,1
6,37
0,10
1,38
2,19
3,7
4,6
5,24
0,10
1,10
2,28
3,31
0,10
1,1
2,38
3,1
0,31
1,1
2,38
3,38
4,28
5,37
6,28
7,28
8,28
9,28
10,6
0,31
1,38
2,17
3,28
4,26
0,9
1,1
2,38
3,38
4,2
5,28
6,28
7,28
8,28
9,6
0,10
1,1
2,38
3,9
0,10
1,9
2,37
3,37
4,28
5,28
6,28
0,28
1,9
2,30
3,26
0,10
1,1
2,31
3,31
4,31
5,6
6,28
7,26
0,10
1,28
2,26
3,23
4,41
5,15
6,7
7,28
8,28
9,27
0,1
1,9
2,38
3,38
4,16
5,28
6,31
7,6
8,37
9,15
10,26
0,1
1,30
2,26
3,9
0,31
1,28
2,1
3,17
4,16
5,28
6,6
7,25
8,28
9,26
10,38
11,28
12,28
0,31
1,1
2,37
3,2
4,7
5,6
6,28
0,10
1,1
2,1
3,37
4,25
5,28
6,28
7,15
8,2
9,28
10,36
11,6
12,37
13,26
14,25
15,28
0,10
1,1
2,26
3,1
4,16
5,26
6,28
7,6
8,38
9,6
0,1
1,15
2,10
3,17
4,25
5,31
6,26
7,28
8,38
9,26
10,14
11,26
0,1
1,39
2,31
0,1
1,26
2,31
3,31
4,7
5,14
6,2
0,10
