step,action
2,16
0,18
1,16
2,39
3,16
0,18
1,16
2,16
3,16
4,16
5,16
0,18
1,28
2,18
3,18
4,18
0,18
1,37
2,16
0,18
1,18
2,18
3,18
4,18
5,16
6,16
7,35
8,16
9,16
0,18
1,16
0,18
1,18
2,18
3,18
4,16
0,18
1,19
2,18
3,18
4,18
0,18
1,18
2,18
3,16
0,18
1,16
2,16
3,16
4,16
5,16
6,16
7,16
8,16
0,18
1,18
2,18
3,18
0,18
1,16
2,18
3,16
0,29
1,29
2,29
3,29
0,29
1,29
2,29
3,29
4,29
5,29
0,29
1,29
0,29
1,29
2,29
0,29
1,29
2,29
3,29
4,29
0,29
1,29
2,29
3,29
0,18
1,29
2,29
0,29
1,29
2,29
3,29
4,29
0,29
1,29
2,29
3,29
4,29
0,29
1,29
2,29
3,29
4,29
5,29
6,29
7,27
0,24
1,24
0,24
1,29
2,24
3,29
0,24
1,24
2,24
3,24
4,29
5,10
0,24
1,24
2,29
3,24
0,24
1,24
2,29
3,24
0,24
1,24
2,24
3,24
0,24
1,24
2,29
3,24
4,29
5,24
0,24
1,24
2,29
3,24
4,29
5,29
0,24
1,24
2,29
3,24
4,29
5,24
6,24
7,29
0,24
1,24
2,29
3,10
0,24
1,9
2,24
3,24
4,29
5,24
0,24
1,15
2,24
3,24
4,24
5,24
0,9
1,24
2,24
3,24
4,24
5,11
0,24
1,9
2,24
3,24
4,29
5,24
6,24
7,24
0,24
1,24
2,24
3,29
4,24
5,24
6,24
0,24
1,24
2,24
3,24
0,3
1,24
2,24
3,24
4,24
0,9
1,24
2,24
0,24
1,24
2,24
3,29
4,24
5,24
6,29
0,24
1,15
2,24
3,24
4,24
0,15
1,15
0,15
1,15
2,15
3,15
4,15
5,15
6,16
7,15
8,15
0,15
1,15
2,15
3,15
0,15
1,15
0,15
1,15
0,15
1,15
2,15
0,15
1,15
2,15
3,15
0,13
1,15
2,15
3,24
0,15
1,15
2,15
3,15
4,15
0,15
1,15
2,15
3,15
4,15
5,15
6,15
7,15
8,15
0,15
1,15
2,15
0,15
1,15
2,15
3,30
4,19
0,15
1,15
2,15
3,15
4,15
5,15
6,15
7,15
8,15
9,15
0,15
1,15
2,15
3,15
4,15
0,15
1,15
2,15
3,15
4,15
5,15
6,15
7,13
8,15
9,15
10,15
11,23
0,15
1,42
2,15
3,15
4,15
5,22
0,15
1,15
2,15
3,15
4,15
0,15
1,15
2,15
3,15
4,15
5,15
0,15
1,15
2,15
3,15
4,15
5,15
6,15
0,15
1,15
2,15
3,15
0,15
1,15
2,15
3,15
0,15
1,13
2,15
3,15
4,15
0,15
1,15
2,15
3,15
0,15
1,15
2,15
0,15
1,15
2,15
3,15
4,15
0,15
1,15
2,15
3,15
4,15
0,15
1,15
2,23
0,15
1,15
2,15
3,15
4,15
5,15
6,15
7,15
8,28
0,15
1,15
2,15
0,15
1,15
2,15
3,15
4,15
5,15
0,28
1,28
2,3
3,3
0,3
1,3
2,3
3,3
4,3
5,3
0,3
1,3
2,3
0,28
1,28
2,28
3,28
4,3
5,3
0,28
1,28
2,28
0,41
1,28
2,28
0,28
1,28
2,28
0,3
1,3
0,28
1,28
2,28
3,28
4,28
0,28
1,28
2,28
3,3
0,3
1,3
2,3
0,3
1,3
0,20
1,3
2,3
3,3
4,3
5,3
0,3
1,3
2,4
3,3
4,3
5,3
6,3
0,3
1,3
0,3
1,3
0,3
1,3
2,3
3,3
0,3
1,3
2,3
0,3
1,3
2,3
3,3
4,3
5,3
6,3
7,3
0,3
1,3
2,3
3,3
4,3
5,3
0,3
1,3
2,29
3,29
0,28
1,28
2,28
3,3
4,29
5,3
0,28
1,28
2,28
3,31
0,28
1,28
2,28
0,28
1,28
2,28
0,28
1,28
2,3
0,3
1,3
2,29
3,29
4,3
5,26
0,28
1,28
0,28
1,28
2,3
0,28
1,28
2,28
3,28
4,28
5,29
6,3
0,23
1,28
2,28
3,28
4,23
5,23
6,23
7,23
8,18
0,23
1,23
2,23
3,3
4,42
5,23
6,23
7,23
8,23
9,23
10,23
11,23
0,23
1,23
0,23
1,9
2,23
0,0
0,23
1,23
2,23
3,23
0,23
1,23
2,23
0,23
1,23
2,23
3,23
4,23
5,23
0,23
