step,action
3,6
4,13
5,28
6,28
0,10
1,10
2,37
3,16
4,30
5,1
0,10
1,24
2,38
3,6
4,28
5,28
6,28
7,6
8,28
0,1
1,9
2,6
3,25
4,28
5,6
6,38
0,36
1,34
2,9
3,28
4,6
5,28
0,36
1,9
2,36
3,28
4,28
5,38
6,38
7,4
8,28
0,9
1,15
2,28
0,1
1,1
0,36
1,1
2,31
3,6
4,41
5,31
0,10
1,28
2,24
3,6
4,28
5,28
6,37
7,6
8,6
9,28
10,6
0,10
1,6
2,15
3,25
4,1
5,7
6,30
7,6
8,28
9,28
10,28
11,28
0,10
1,16
2,6
3,24
4,28
5,28
6,28
7,28
0,1
1,38
2,14
3,6
0,36
1,9
2,6
3,28
4,28
0,10
1,25
2,6
3,6
4,38
5,28
6,6
7,28
8,6
9,28
10,28
0,10
1,6
2,2
3,15
4,28
5,6
6,25
0,36
1,9
2,28
3,31
4,28
5,36
6,28
7,28
8,28
9,28
10,28
11,28
12,28
13,6
14,6
15,28
16,28
17,28
0,1
1,28
2,25
3,25
4,31
5,4
6,2
0,10
1,6
2,39
3,40
4,40
5,31
6,28
7,28
8,28
9,28
10,28
11,28
12,28
13,28
14,6
0,36
1,31
2,28
3,6
4,28
0,36
1,9
2,31
3,6
4,28
5,28
6,28
7,39
0,36
1,5
2,9
3,6
4,28
5,28
6,6
7,28
8,4
0,10
1,31
2,28
3,37
4,25
5,28
6,6
7,28
0,9
1,24
2,6
3,28
4,25
0,1
1,10
2,6
3,38
4,6
5,6
6,31
7,28
8,28
9,28
10,28
11,6
0,10
0,1
1,31
2,28
3,16
4,37
5,28
6,35
0,31
1,25
2,36
0,10
1,30
2,6
3,6
4,6
5,6
6,6
7,28
0,1
1,10
2,9
3,28
4,25
5,28
6,40
7,28
8,28
9,29
0,9
1,36
2,5
3,25
4,16
5,6
6,24
7,28
8,28
9,28
10,28
11,6
12,6
13,28
0,10
0,15
1,10
2,24
3,16
4,10
0,10
1,36
2,28
3,28
4,6
5,37
0,36
1,9
2,40
3,25
0,9
1,36
2,24
3,23
4,15
5,9
0,10
1,6
2,36
3,6
4,26
5,36
0,10
1,6
2,28
3,6
4,28
5,6
6,6
0,10
1,6
2,28
3,37
4,16
0,1
1,40
2,31
3,6
4,6
5,37
6,5
7,16
8,34
0,36
1,10
2,6
3,6
4,6
5,28
6,28
7,6
8,28
9,28
10,6
0,9
1,28
2,6
3,28
0,10
1,24
2,28
3,6
4,28
0,10
1,1
2,28
3,9
4,28
5,28
6,6
7,28
8,6
9,6
10,6
11,6
12,28
13,28
0,1
1,31
2,40
