step,action
0,9
1,23
2,30
3,16
4,16
5,37
6,38
7,16
8,37
0,23
1,9
2,28
3,28
4,16
5,39
6,38
0,23
1,9
2,9
3,30
4,30
5,38
6,38
7,38
8,39
9,38
10,38
11,9
0,23
1,9
2,28
3,30
4,38
5,38
6,38
7,38
8,28
9,39
10,16
0,26
1,9
2,26
3,26
4,30
5,16
6,38
7,38
8,38
9,38
10,38
0,23
1,9
2,28
3,30
4,30
5,37
6,38
7,11
0,23
1,9
2,16
3,16
4,38
5,9
6,26
7,38
0,38
1,9
2,30
3,38
4,26
5,39
6,9
0,1
1,9
2,30
3,28
4,26
5,38
6,26
0,23
1,9
2,26
3,30
4,38
5,30
6,37
7,38
0,23
1,9
2,38
3,28
4,27
5,16
6,39
0,23
1,9
2,16
3,37
4,30
5,38
6,26
7,30
8,38
9,38
10,28
11,37
0,23
1,9
2,16
3,16
4,16
5,38
6,27
0,23
1,9
2,28
3,30
4,37
5,16
6,38
7,16
8,37
9,38
10,38
11,38
12,30
13,30
14,38
15,16
16,30
17,36
18,38
19,38
20,16
0,23
1,9
2,9
0,23
1,30
0,23
1,9
2,16
3,26
4,27
5,38
6,30
0,23
1,9
2,38
3,30
4,37
5,38
6,38
7,16
0,23
1,9
2,38
3,30
4,30
0,23
1,9
2,30
3,37
4,30
5,17
0,23
1,9
2,30
3,26
4,38
5,38
6,30
7,38
0,38
1,23
2,9
3,38
4,26
5,38
6,28
7,38
0,9
1,23
2,9
3,30
4,30
0,23
1,9
2,38
3,38
4,38
5,38
6,38
0,23
1,9
2,37
3,28
4,27
5,26
6,16
7,38
8,16
9,28
0,9
1,38
2,30
3,38
4,37
0,23
1,9
2,38
3,37
4,14
5,38
6,38
7,30
8,16
9,16
10,28
11,37
12,16
13,38
0,9
1,23
2,23
3,38
4,30
5,38
6,38
7,28
8,38
9,13
0,9
1,23
2,30
3,30
4,38
5,37
6,38
7,16
0,23
1,9
2,30
3,26
4,39
5,16
6,38
7,38
8,38
